Format Version,1.1,Take Name,13_concentric_diamonds_1mps_cal,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-09-13 08.12.11.869 PM,Total Frames,4140,Rotation Type,Quaternion

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
3071,25.591667,0.113053,0.001824,0.008741,0.993549,-0.195185,1.323605,-0.569905,0.000242,-0.195294,1.267984,-0.638930,0.000000,-0.195195,1.378774,-0.500838,0.493013,-0.195523,1.386637,-0.632033,0.168707,-0.194728,1.261025,-0.507817,0.478276,,,,,,,,,,,,,,,,,,,,,-0.195660,1.267452,-0.638771,-0.195211,1.378857,-0.500814,-0.195462,1.386733,-0.632033,-0.194691,1.260895,-0.507756,-0.132483,2.406162,1.457714,-0.145884,2.442914,-1.439826,-0.133165,0.013839,1.427990,-0.132337,0.047792,-1.470053
3072,25.600000,0.108423,0.000315,0.009225,0.994062,-0.195322,1.328187,-0.563236,0.000203,-0.195176,1.271928,-0.631742,0.030255,-0.195587,1.383995,-0.494685,0.606855,-0.195500,1.390639,-0.625948,0.241300,-0.195025,1.266187,-0.500568,0.682747,,,,,,,,,,,,,,,,,,,,,-0.195363,1.271496,-0.631587,-0.195627,1.384029,-0.494605,-0.195429,1.390758,-0.625989,-0.194993,1.266194,-0.500588,-0.132507,2.406152,1.457690,-0.145782,2.442949,-1.439937,-0.133195,0.013848,1.427949,-0.132418,0.047841,-1.469960
3073,25.608333,0.103270,-0.001561,0.011163,0.994590,-0.195462,1.332759,-0.556825,0.000208,-0.194832,1.275797,-0.624745,0.015249,-0.196210,1.389270,-0.488856,0.637596,-0.195586,1.394560,-0.620180,0.247216,-0.195221,1.271410,-0.493519,0.608196,,,,,,,,,,,,,,,,,,,,,-0.195096,1.275321,-0.624495,-0.196222,1.389249,-0.488769,-0.195523,1.394621,-0.620254,-0.195172,1.271426,-0.493549,-0.132471,2.406150,1.457687,-0.145854,2.442910,-1.439841,-0.133176,0.013838,1.427959,-0.132439,0.047860,-1.469909
3074,25.616667,0.097694,-0.003436,0.013039,0.995125,-0.195568,1.337128,-0.550433,0.000227,-0.194461,1.279413,-0.617709,0.031521,-0.196791,1.394391,-0.483103,0.623999,-0.195626,1.398216,-0.614474,0.023460,-0.195394,1.276490,-0.486445,0.597073,,,,,,,,,,,,,,,,,,,,,-0.194642,1.279101,-0.617612,-0.196839,1.394461,-0.483042,-0.195429,1.398552,-0.614499,-0.195343,1.276505,-0.486447,-0.132426,2.406155,1.457728,-0.145868,2.442945,-1.439850,-0.133200,0.013854,1.427921,-0.132363,0.047809,-1.470025
3075,25.625000,0.094281,-0.005849,0.013176,0.995441,-0.195820,1.341868,-0.543852,0.000202,-0.194396,1.283698,-0.610729,0.007084,-0.197360,1.399588,-0.476920,0.590755,-0.195548,1.402521,-0.608306,0.332763,-0.195976,1.281666,-0.479454,0.651343,,,,,,,,,,,,,,,,,,,,,-0.194678,1.283207,-0.610563,-0.197389,1.399672,-0.476893,-0.195509,1.402593,-0.608312,-0.195955,1.281644,-0.479445,-0.132392,2.406155,1.457736,-0.145884,2.442932,-1.439838,-0.133140,0.013832,1.427980,-0.132397,0.047845,-1.469976
3076,25.633333,0.090587,-0.004451,0.014029,0.995780,-0.196175,1.346201,-0.537405,0.000233,-0.194809,1.287536,-0.603849,0.133989,-0.197657,1.404415,-0.470901,0.474645,-0.196182,1.406371,-0.602310,0.034360,-0.196053,1.286481,-0.472559,0.565512,,,,,,,,,,,,,,,,,,,,,-0.194855,1.287312,-0.603780,-0.197694,1.404477,-0.470785,-0.195912,1.406659,-0.602416,-0.196029,1.286476,-0.472624,-0.132325,2.406150,1.457735,-0.145822,2.442944,-1.439934,-0.133103,0.013814,1.428020,-0.132367,0.047816,-1.469978
3077,25.641667,0.088446,-0.003157,0.011780,0.996006,-0.196242,1.350613,-0.530899,0.000180,-0.195320,1.291657,-0.597092,0.235973,-0.197280,1.409120,-0.464644,0.883235,-0.196182,1.410502,-0.596064,0.205217,-0.196184,1.291174,-0.465796,0.520600,,,,,,,,,,,,,,,,,,,,,-0.195399,1.291453,-0.596939,-0.197323,1.409079,-0.464672,-0.196105,1.410825,-0.596133,-0.196069,1.291176,-0.465854,-0.132242,2.406153,1.457738,-0.145849,2.442946,-1.439881,-0.133162,0.013831,1.427958,-0.132404,0.047855,-1.469959
3078,25.650000,0.089004,-0.001245,0.011335,0.995966,-0.196739,1.354848,-0.524170,0.000186,-0.196108,1.295962,-0.590430,0.135852,-0.197487,1.413284,-0.457849,0.785379,-0.196901,1.414807,-0.589270,0.359027,-0.196460,1.295339,-0.459132,0.486029,,,,,,,,,,,,,,,,,,,,,-0.196301,1.295673,-0.590227,-0.197591,1.413317,-0.457832,-0.196786,1.415000,-0.589301,-0.196318,1.295284,-0.459239,-0.132157,2.406159,1.457758,-0.145922,2.442913,-1.439819,-0.133167,0.013830,1.427979,-0.132329,0.047793,-1.470091
3079,25.658333,0.090596,0.000694,0.010192,0.995835,-0.197026,1.358661,-0.517477,0.000203,-0.196780,1.299984,-0.583924,0.322809,-0.197389,1.416889,-0.450969,0.756269,-0.197339,1.418826,-0.582386,0.190666,-0.196595,1.298947,-0.452628,0.299787,,,,,,,,,,,,,,,,,,,,,-0.196895,1.299846,-0.583793,-0.197482,1.416910,-0.450985,-0.197173,1.419139,-0.582460,-0.196398,1.298795,-0.452723,-0.132086,2.406168,1.457751,-0.145907,2.442933,-1.439859,-0.133145,0.013823,1.427998,-0.132434,0.047840,-1.469925
3080,25.666667,0.094869,0.001873,0.007742,0.995458,-0.197228,1.362503,-0.510978,0.000207,-0.197446,1.304396,-0.577924,0.178179,-0.197129,1.420161,-0.443974,0.624677,-0.197445,1.423221,-0.575370,0.327995,-0.196890,1.302234,-0.446643,0.387659,,,,,,,,,,,,,,,,,,,,,-0.197579,1.304138,-0.577806,-0.197213,1.420251,-0.443974,-0.197353,1.423442,-0.575378,-0.196768,1.302104,-0.446730,-0.132037,2.406162,1.457753,-0.145934,2.442931,-1.439881,-0.133181,0.013834,1.427944,-0.132328,0.047784,-1.470040
3081,25.675000,0.099683,0.002260,0.005677,0.995001,-0.197520,1.366097,-0.504746,0.000237,-0.198056,1.308640,-0.572250,0.258585,-0.197106,1.423103,-0.437190,0.521472,-0.197570,1.427435,-0.568549,0.033354,-0.197349,1.305208,-0.440997,0.338709,,,,,,,,,,,,,,,,,,,,,-0.198108,1.308532,-0.572187,-0.197142,1.423208,-0.437183,-0.197349,1.427875,-0.568416,-0.197295,1.305046,-0.441030,-0.131989,2.406173,1.457762,-0.145997,2.442937,-1.439886,-0.133159,0.013842,1.427951,-0.132388,0.047842,-1.469966
3082,25.683333,0.106055,-0.000296,0.003255,0.994355,-0.197869,1.370014,-0.498310,0.000269,-0.198403,1.313431,-0.566548,0.032483,-0.197459,1.426147,-0.430026,0.523118,-0.197301,1.432164,-0.561320,0.135375,-0.198313,1.308313,-0.435348,0.077797,,,,,,,,,,,,,,,,,,,,,-0.198656,1.313159,-0.566254,-0.197532,1.426224,-0.429951,-0.197162,1.432377,-0.561404,-0.198087,1.308142,-0.435492,-0.131967,2.406164,1.457776,-0.145928,2.442980,-1.439967,-0.133158,0.013825,1.427960,-0.132295,0.047777,-1.470094
3083,25.691667,0.111613,-0.002108,0.001580,0.993748,-0.198168,1.373782,-0.491835,0.000221,-0.198690,1.317968,-0.560703,0.171294,-0.197772,1.429146,-0.422925,0.550059,-0.197167,1.436630,-0.554142,0.223746,-0.199043,1.311383,-0.429569,0.407604,,,,,,,,,,,,,,,,,,,,,-0.198833,1.317746,-0.560572,-0.197876,1.429221,-0.422851,-0.197024,1.436859,-0.554203,-0.198930,1.311304,-0.429673,-0.131954,2.406170,1.457770,-0.146060,2.442953,-1.439931,-0.133174,0.013848,1.427974,-0.132485,0.047891,-1.469834
3084,25.700000,0.115300,-0.003568,0.001386,0.993323,-0.198479,1.377646,-0.485179,0.000200,-0.198843,1.322346,-0.554461,0.079362,-0.198242,1.432496,-0.415859,0.646261,-0.197258,1.440954,-0.547014,0.303252,-0.199574,1.314787,-0.423382,0.567896,,,,,,,,,,,,,,,,,,,,,-0.199036,1.321967,-0.554358,-0.198309,1.432566,-0.415850,-0.197174,1.441133,-0.546990,-0.199489,1.314718,-0.423418,-0.131976,2.406158,1.457754,-0.146178,2.442946,-1.439844,-0.133149,0.013832,1.427979,-0.132279,0.047762,-1.470140
3085,25.708333,0.115678,-0.003947,-0.000527,0.993279,-0.198858,1.381430,-0.478440,0.000192,-0.199415,1.326186,-0.547765,0.368504,-0.198429,1.436226,-0.409078,0.792241,-0.197371,1.444782,-0.540226,0.086574,-0.200216,1.318528,-0.416692,0.451481,,,,,,,,,,,,,,,,,,,,,-0.199438,1.326048,-0.547685,-0.198428,1.436245,-0.409144,-0.197321,1.445167,-0.540201,-0.200174,1.318418,-0.416705,-0.132018,2.406162,1.457756,-0.146257,2.442931,-1.439802,-0.133156,0.013840,1.427968,-0.132385,0.047824,-1.469994
3086,25.716667,0.115789,-0.003004,0.001991,0.993267,-0.199387,1.385410,-0.471612,0.000228,-0.199745,1.330178,-0.540948,0.090366,-0.199155,1.440193,-0.402239,0.346793,-0.198311,1.448781,-0.533386,0.338590,-0.200337,1.322490,-0.409875,0.490142,,,,,,,,,,,,,,,,,,,,,-0.199894,1.329820,-0.540864,-0.199208,1.440355,-0.402276,-0.198257,1.448906,-0.533283,-0.200281,1.322372,-0.409972,-0.132036,2.406160,1.457779,-0.146276,2.442938,-1.439824,-0.133165,0.013839,1.427958,-0.132381,0.047828,-1.470021
3087,25.725000,0.112221,-0.001173,0.002360,0.993680,-0.199765,1.389307,-0.464691,0.000194,-0.200304,1.333577,-0.533626,0.262728,-0.199350,1.444588,-0.395714,0.789365,-0.198980,1.452233,-0.526923,0.159582,-0.200424,1.326831,-0.402500,0.458469,,,,,,,,,,,,,,,,,,,,,-0.200402,1.333401,-0.533509,-0.199428,1.444597,-0.395700,-0.198835,1.452553,-0.526988,-0.200313,1.326770,-0.402591,-0.132063,2.406166,1.457793,-0.146274,2.442948,-1.439800,-0.133171,0.013847,1.427940,-0.132470,0.047869,-1.469869
3088,25.733333,0.107784,-0.000019,0.005465,0.994159,-0.200302,1.393432,-0.457578,0.000186,-0.200591,1.337085,-0.526011,0.222741,-0.200136,1.449329,-0.389099,0.700382,-0.200018,1.455803,-0.520370,0.430954,-0.200464,1.331512,-0.394830,0.408633,,,,,,,,,,,,,,,,,,,,,-0.200850,1.336848,-0.525863,-0.200291,1.449400,-0.389090,-0.199826,1.455988,-0.520378,-0.200218,1.331399,-0.394951,-0.132095,2.406156,1.457789,-0.146214,2.442960,-1.439872,-0.133132,0.013820,1.427988,-0.132437,0.047868,-1.469916
3089,25.741667,0.102309,0.001045,0.005941,0.994734,-0.200694,1.397521,-0.450335,0.000178,-0.201049,1.340423,-0.518143,0.347545,-0.200460,1.454170,-0.382477,0.781266,-0.200605,1.459196,-0.513812,0.330558,-0.200661,1.336296,-0.386909,0.406025,,,,,,,,,,,,,,,,,,,,,-0.201165,1.340285,-0.517996,-0.200560,1.454170,-0.382494,-0.200481,1.459440,-0.513882,-0.200481,1.336180,-0.387003,-0.132125,2.406158,1.457799,-0.146212,2.442949,-1.439839,-0.133153,0.013834,1.427973,-0.132478,0.047882,-1.469850
3090,25.750000,0.098228,-0.000206,0.009302,0.995120,-0.201178,1.401727,-0.443775,0.000274,-0.200946,1.344075,-0.511114,0.000000,-0.201528,1.458928,-0.376383,0.607545,-0.201279,1.462880,-0.507754,0.379012,-0.200958,1.341023,-0.379850,0.124025,,,,,,,,,,,,,,,,,,,,,-0.201400,1.343748,-0.510456,-0.201644,1.459010,-0.376358,-0.201239,1.462989,-0.507741,-0.200828,1.340884,-0.379692,-0.132175,2.406157,1.457806,-0.146248,2.442933,-1.439741,-0.133146,0.013822,1.427990,-0.132375,0.047814,-1.470010
3091,25.758333,0.093488,0.000014,0.010052,0.995570,-0.201592,1.405718,-0.436981,0.000205,-0.201286,1.347428,-0.503768,0.122724,-0.202017,1.463558,-0.370137,0.703988,-0.201799,1.466259,-0.501540,0.297068,-0.201268,1.345626,-0.372481,0.414071,,,,,,,,,,,,,,,,,,,,,-0.201291,1.347232,-0.503513,-0.202019,1.463549,-0.370221,-0.201796,1.466502,-0.501540,-0.201263,1.345532,-0.372535,-0.132204,2.406157,1.457777,-0.146133,2.442970,-1.439825,-0.133155,0.013841,1.427954,-0.132443,0.047851,-1.469905
3092,25.766667,0.091525,-0.002218,0.012377,0.995723,-0.202006,1.409705,-0.430336,0.000159,-0.201126,1.351158,-0.496892,0.228649,-0.203003,1.467801,-0.363720,0.921754,-0.202150,1.469993,-0.495130,0.350794,-0.201747,1.349866,-0.365600,0.587446,,,,,,,,,,,,,,,,,,,,,-0.201318,1.350920,-0.496712,-0.203113,1.467788,-0.363712,-0.201999,1.470229,-0.495173,-0.201580,1.349855,-0.365702,-0.132228,2.406152,1.457778,-0.146095,2.442932,-1.439782,-0.133136,0.013824,1.428000,-0.132292,0.047757,-1.470152
3093,25.775000,0.090715,-0.003291,0.013473,0.995780,-0.202428,1.413681,-0.423493,0.000247,-0.201275,1.355029,-0.489953,0.202281,-0.203698,1.471881,-0.356973,0.567449,-0.202538,1.473865,-0.488384,0.006376,-0.202203,1.353946,-0.358661,0.263719,,,,,,,,,,,,,,,,,,,,,-0.201417,1.354957,-0.489837,-0.203779,1.471994,-0.356950,-0.202123,1.474253,-0.488593,-0.202061,1.353924,-0.358838,-0.132230,2.406158,1.457778,-0.145988,2.442952,-1.439833,-0.133162,0.013846,1.427956,-0.132461,0.047887,-1.469922
3094,25.783333,0.091403,-0.005161,0.012370,0.995724,-0.202722,1.417882,-0.416932,0.000208,-0.201483,1.359324,-0.483472,0.246135,-0.204077,1.475991,-0.350333,0.698550,-0.202452,1.478160,-0.481736,0.291301,-0.202875,1.358055,-0.352186,0.272391,,,,,,,,,,,,,,,,,,,,,-0.201592,1.359173,-0.483286,-0.204176,1.476008,-0.350324,-0.202347,1.478397,-0.481834,-0.202700,1.357912,-0.352346,-0.132248,2.406155,1.457744,-0.145851,2.442953,-1.439918,-0.133133,0.013820,1.427977,-0.132277,0.047744,-1.470166
3095,25.791667,0.094323,-0.005248,0.012606,0.995448,-0.202866,1.421756,-0.410604,0.000232,-0.201589,1.363589,-0.477486,0.000000,-0.204259,1.479472,-0.343666,0.812589,-0.202616,1.482413,-0.475054,0.507390,-0.202999,1.361549,-0.346210,0.426592,,,,,,,,,,,,,,,,,,,,,-0.202042,1.363178,-0.476878,-0.204277,1.479488,-0.343661,-0.202598,1.482494,-0.475072,-0.202941,1.361539,-0.346169,-0.132278,2.406164,1.457723,-0.145906,2.442930,-1.439841,-0.133174,0.013835,1.427958,-0.132398,0.047826,-1.469993
3096,25.800000,0.096345,-0.002684,0.010418,0.995290,-0.203262,1.425419,-0.404044,0.000201,-0.202581,1.367517,-0.471165,0.136441,-0.204060,1.482870,-0.336869,0.620371,-0.203136,1.486333,-0.468251,0.232911,-0.203269,1.364955,-0.339892,0.596350,,,,,,,,,,,,,,,,,,,,,-0.202614,1.367216,-0.471034,-0.204071,1.482930,-0.336936,-0.203116,1.486575,-0.468137,-0.203246,1.364898,-0.339993,-0.132282,2.406156,1.457711,-0.145793,2.442965,-1.439952,-0.133191,0.013852,1.427929,-0.132400,0.047865,-1.469932
3097,25.808333,0.100156,-0.001608,0.009239,0.994928,-0.203483,1.429190,-0.397244,0.000251,-0.203089,1.371802,-0.464806,0.069870,-0.203996,1.486128,-0.329630,0.564014,-0.203384,1.490593,-0.460984,0.098346,-0.203462,1.368238,-0.333556,0.254324,,,,,,,,,,,,,,,,,,,,,-0.203332,1.371563,-0.464549,-0.204090,1.486208,-0.329552,-0.203146,1.490832,-0.461126,-0.203307,1.368186,-0.333689,-0.132296,2.406152,1.457689,-0.145842,2.442925,-1.439863,-0.133161,0.013831,1.427975,-0.132353,0.047840,-1.470014
3098,25.816667,0.105261,-0.001548,0.007695,0.994414,-0.203747,1.433300,-0.390482,0.000247,-0.203561,1.376608,-0.458630,0.000000,-0.204053,1.489542,-0.322287,0.440942,-0.203494,1.495354,-0.453588,0.095297,-0.203879,1.371698,-0.327423,0.635469,,,,,,,,,,,,,,,,,,,,,-0.203884,1.376009,-0.458411,-0.204084,1.489518,-0.322191,-0.203381,1.495295,-0.453800,-0.203838,1.371670,-0.327437,-0.132275,2.406169,1.457706,-0.145797,2.442965,-1.439924,-0.133160,0.013845,1.427952,-0.132402,0.047833,-1.469958
3099,25.825000,0.108368,-0.000464,0.005944,0.994093,-0.203858,1.437110,-0.383890,0.000238,-0.204031,1.380843,-0.452390,0.000000,-0.203806,1.492926,-0.315345,0.607261,-0.203565,1.499555,-0.446609,0.294724,-0.204029,1.375116,-0.321216,0.272576,,,,,,,,,,,,,,,,,,,,,-0.204468,1.380316,-0.451969,-0.203842,1.493040,-0.315307,-0.203472,1.499555,-0.446647,-0.203911,1.375015,-0.321168,-0.132296,2.406164,1.457685,-0.145791,2.442942,-1.439898,-0.133192,0.013855,1.427899,-0.132277,0.047718,-1.470146
3100,25.833333,0.110047,-0.001416,0.004762,0.993914,-0.203891,1.440870,-0.377449,0.000224,-0.204096,1.384836,-0.446140,0.000000,-0.203808,1.496453,-0.308715,0.649663,-0.203338,1.503526,-0.439955,0.459271,-0.204322,1.378664,-0.314986,0.273906,,,,,,,,,,,,,,,,,,,,,-0.204863,1.384373,-0.445659,-0.203802,1.496569,-0.308621,-0.203356,1.503512,-0.439965,-0.204264,1.378593,-0.315014,-0.132323,2.406162,1.457689,-0.145808,2.442936,-1.439905,-0.133149,0.013828,1.427966,-0.132328,0.047783,-1.470072
3101,25.841667,0.110200,-0.001521,0.002261,0.993906,-0.204207,1.444640,-0.370824,0.000198,-0.204716,1.388629,-0.439533,0.000000,-0.203823,1.500200,-0.302073,0.833968,-0.203362,1.507312,-0.433311,0.408698,-0.204927,1.382417,-0.308380,0.497339,,,,,,,,,,,,,,,,,,,,,-0.205141,1.388114,-0.439075,-0.203865,1.500190,-0.302130,-0.203255,1.507324,-0.433296,-0.204810,1.382375,-0.308363,-0.132354,2.406147,1.457697,-0.145826,2.442957,-1.439888,-0.133182,0.013842,1.427926,-0.132362,0.047786,-1.470041
3102,25.850000,0.108941,-0.002458,0.000746,0.994045,-0.204303,1.448472,-0.363969,0.000176,-0.204888,1.392290,-0.432537,0.197297,-0.203846,1.504204,-0.295358,0.863967,-0.203161,1.510983,-0.426613,0.255158,-0.205319,1.386410,-0.301370,0.570429,,,,,,,,,,,,,,,,,,,,,-0.205068,1.392028,-0.432403,-0.203951,1.504209,-0.295357,-0.202997,1.511255,-0.426626,-0.205159,1.386374,-0.301431,-0.132340,2.406158,1.457723,-0.145845,2.442955,-1.439914,-0.133171,0.013847,1.427974,-0.132280,0.047745,-1.470146
3103,25.858333,0.107755,-0.003583,0.000559,0.994171,-0.204409,1.452761,-0.357186,0.000236,-0.204878,1.396417,-0.425621,0.007389,-0.204067,1.508657,-0.288707,0.558963,-0.203090,1.515122,-0.419975,0.177590,-0.205601,1.390849,-0.294441,0.418803,,,,,,,,,,,,,,,,,,,,,-0.205014,1.396039,-0.425290,-0.204083,1.508668,-0.288813,-0.203099,1.515275,-0.419849,-0.205609,1.390730,-0.294480,-0.132324,2.406160,1.457744,-0.145997,2.442920,-1.439766,-0.133170,0.013832,1.427963,-0.132374,0.047792,-1.470040
3104,25.866667,0.106186,-0.004896,0.002506,0.994331,-0.204472,1.457018,-0.350228,0.000228,-0.204532,1.400456,-0.418484,0.000000,-0.204538,1.513131,-0.281925,0.665028,-0.203185,1.519184,-0.413210,0.314845,-0.205633,1.395301,-0.287291,0.381224,,,,,,,,,,,,,,,,,,,,,-0.205048,1.399954,-0.418067,-0.204587,1.513209,-0.281857,-0.203102,1.519199,-0.413262,-0.205542,1.395255,-0.287281,-0.132317,2.406158,1.457780,-0.146016,2.442936,-1.439801,-0.133180,0.013844,1.427947,-0.132439,0.047869,-1.469937
3105,25.875000,0.102012,-0.003960,0.002847,0.994771,-0.204498,1.460942,-0.343426,0.000238,-0.204631,1.403808,-0.411205,0.000000,-0.204490,1.517626,-0.275598,0.502008,-0.203374,1.522578,-0.406931,0.359288,-0.205496,1.399755,-0.279971,0.558624,,,,,,,,,,,,,,,,,,,,,-0.205274,1.403469,-0.410743,-0.204495,1.517546,-0.275731,-0.203351,1.522649,-0.406814,-0.205465,1.399687,-0.279909,-0.132305,2.406157,1.457778,-0.146060,2.442949,-1.439829,-0.133164,0.013843,1.427950,-0.132399,0.047826,-1.469967
3106,25.883333,0.098609,-0.002455,0.003964,0.995115,-0.204768,1.464680,-0.336518,0.000234,-0.204944,1.407082,-0.403904,0.000000,-0.204717,1.521828,-0.269080,0.786400,-0.203974,1.525881,-0.400447,0.486852,-0.205439,1.403927,-0.272643,0.460106,,,,,,,,,,,,,,,,,,,,,-0.205350,1.406668,-0.403274,-0.204860,1.521810,-0.269088,-0.203781,1.525963,-0.400425,-0.205183,1.403919,-0.272532,-0.132273,2.406150,1.457781,-0.146105,2.442954,-1.439800,-0.133177,0.013841,1.427962,-0.132446,0.047864,-1.469905
3107,25.891667,0.094897,-0.000728,0.005463,0.995472,-0.204696,1.468371,-0.329430,0.000269,-0.204889,1.410270,-0.396382,0.000000,-0.204625,1.526022,-0.262422,0.438480,-0.204303,1.529094,-0.393817,0.225111,-0.204967,1.408096,-0.265101,0.435336,,,,,,,,,,,,,,,,,,,,,-0.205229,1.409963,-0.395868,-0.204611,1.526024,-0.262556,-0.204326,1.529236,-0.393691,-0.204962,1.408009,-0.264967,-0.132216,2.406159,1.457828,-0.146145,2.442965,-1.439834,-0.133181,0.013855,1.427944,-0.132305,0.047763,-1.470116
3108,25.900000,0.093476,-0.000255,0.007577,0.995593,-0.204863,1.471993,-0.322268,0.000213,-0.204841,1.413701,-0.389054,0.007717,-0.205004,1.529835,-0.255425,0.722280,-0.204764,1.532533,-0.386828,0.399990,-0.204842,1.411902,-0.257766,0.309294,,,,,,,,,,,,,,,,,,,,,-0.205142,1.413363,-0.388550,-0.205081,1.529865,-0.255438,-0.204655,1.532619,-0.386815,-0.204660,1.411826,-0.257688,-0.132180,2.406152,1.457805,-0.146207,2.442983,-1.439780,-0.133160,0.013840,1.427969,-0.132454,0.047879,-1.469843
3109,25.908333,0.092778,-0.000547,0.009509,0.995641,-0.204794,1.475649,-0.315342,0.000248,-0.204488,1.417265,-0.382046,0.000000,-0.205219,1.533584,-0.248580,0.649719,-0.204863,1.536099,-0.379987,0.213996,-0.204607,1.415649,-0.250757,0.265875,,,,,,,,,,,,,,,,,,,,,-0.204899,1.416805,-0.381503,-0.205252,1.533655,-0.248465,-0.204767,1.536111,-0.380111,-0.204498,1.415625,-0.250757,-0.132115,2.406152,1.457794,-0.146256,2.442937,-1.439810,-0.133165,0.013847,1.427969,-0.132459,0.047862,-1.469904
3110,25.916667,0.092578,-0.001168,0.010668,0.995648,-0.204650,1.479099,-0.308848,0.000250,-0.204118,1.420690,-0.375529,0.000000,-0.205299,1.537059,-0.242109,0.730884,-0.204757,1.539524,-0.373516,0.518669,-0.204425,1.419125,-0.244239,0.415790,,,,,,,,,,,,,,,,,,,,,-0.204515,1.420330,-0.374893,-0.205320,1.537007,-0.242133,-0.204683,1.539595,-0.373571,-0.204338,1.419088,-0.244167,-0.132093,2.406174,1.457780,-0.146264,2.442949,-1.439836,-0.133150,0.013824,1.427992,-0.132352,0.047805,-1.470027
3111,25.925000,0.093916,-0.002035,0.011124,0.995516,-0.204682,1.482675,-0.302379,0.000239,-0.203988,1.424446,-0.369217,0.000000,-0.205493,1.540453,-0.235485,0.673076,-0.204719,1.543274,-0.366884,0.398804,-0.204527,1.422526,-0.237932,0.234399,,,,,,,,,,,,,,,,,,,,,-0.204239,1.424137,-0.368674,-0.205549,1.540489,-0.235469,-0.204654,1.543376,-0.366912,-0.204379,1.422433,-0.237877,-0.132072,2.406155,1.457759,-0.146196,2.442974,-1.439881,-0.133177,0.013850,1.427942,-0.132347,0.047799,-1.470065
3112,25.933333,0.095976,-0.003258,0.010650,0.995321,-0.204500,1.486241,-0.295692,0.000185,-0.203720,1.428291,-0.362770,0.191977,-0.205399,1.543741,-0.228560,0.715060,-0.204319,1.547109,-0.359943,0.412395,-0.204564,1.425824,-0.231496,0.464333,,,,,,,,,,,,,,,,,,,,,-0.203828,1.428099,-0.362532,-0.205447,1.543645,-0.228607,-0.204263,1.547319,-0.360005,-0.204407,1.425836,-0.231512,-0.132035,2.406156,1.457739,-0.146265,2.442951,-1.439797,-0.133181,0.013861,1.427950,-0.132393,0.047828,-1.469950
3113,25.941667,0.099634,-0.004527,0.011190,0.994951,-0.204188,1.490049,-0.289105,0.000233,-0.203186,1.432596,-0.356606,0.000000,-0.205309,1.547052,-0.221553,0.775392,-0.203897,1.551389,-0.352905,0.427322,-0.204363,1.429160,-0.225357,0.420062,,,,,,,,,,,,,,,,,,,,,-0.203492,1.432206,-0.356043,-0.205353,1.547044,-0.221552,-0.203835,1.551484,-0.352965,-0.204264,1.429167,-0.225306,-0.132018,2.406162,1.457720,-0.146155,2.442949,-1.439893,-0.133158,0.013836,1.427966,-0.132358,0.047814,-1.470031
3114,25.950000,0.102715,-0.003964,0.011366,0.994638,-0.203895,1.493829,-0.282545,0.000225,-0.202941,1.436794,-0.350400,0.000000,-0.204965,1.550412,-0.214640,0.735836,-0.203706,1.555562,-0.345964,0.571227,-0.203965,1.432546,-0.219173,0.282358,,,,,,,,,,,,,,,,,,,,,-0.203305,1.436389,-0.349800,-0.205033,1.550481,-0.214578,-0.203618,1.555576,-0.345943,-0.203780,1.432474,-0.219175,-0.132029,2.406158,1.457728,-0.146140,2.442945,-1.439871,-0.133149,0.013840,1.427984,-0.132348,0.047792,-1.470058
3115,25.958333,0.104359,-0.002485,0.010048,0.994486,-0.203557,1.497529,-0.276005,0.000207,-0.202955,1.440716,-0.344050,0.000000,-0.204276,1.553892,-0.207913,0.749115,-0.203432,1.559470,-0.339223,0.433475,-0.203563,1.436040,-0.212835,0.361052,,,,,,,,,,,,,,,,,,,,,-0.203348,1.440376,-0.343501,-0.204366,1.553895,-0.207864,-0.203327,1.559539,-0.339212,-0.203420,1.435998,-0.212732,-0.132035,2.406157,1.457745,-0.146084,2.442963,-1.439923,-0.133184,0.013848,1.427932,-0.132286,0.047752,-1.470126
